ORIGINAL_VALUE	LANGUAGE	URI	START	END
Achthoekige, 'gu'-vormige bekervaas van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, paars, zwart en goud. De wand is bedekt met pioentakken tegen een achtergrond van een spiraal-patroon. Op elk van de acht zijden een uitgespaard, geschulpt cartouche met afwisselend bloemtakken (pioen, chrysant, aster, prunus) bij een rots of één of meerdere personen op een terras of in een omheinde tuin bij bloeiende planten en rotsen. In het midden van het lichaam een verdikte ring met servetwerk afgewisseld met gelobde cartouches met herten of vogels bij een pioenplant. Op de rand een band met bloemtakken op blauw kikkerdril. Rond de voet een decoratieve band. Bekervaas is onderdeel van kaststel AK-NM-11497. Famille rose.	nl	http://www.wikidata.org/entity/Q838625	382	388
Schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel, paars, zwart en goud. Op het plat een Chinese dame met haar gevolg in een omheinde tuin bij een lotusvijver; links van hen een knielende man die de dame een voorwerp aanbiedt; rechts enkele geluksvoorwerpen als een ruyi-sceper, wierookbrander en bloemenvaas; in de achtergrond een oever met een boom waarin een vogel op een stok; de wand met servetwerk afgewisseld met bloeiende planten in cartouches; de rand met twee banden servetwerk waartussen een band met bloemranken afgewisseld met fruittakken in cartouches; de achterzijde met drie bloemtakken; in de voetring een perziktak. Twee oude labels op de onderzijde met 'Coll. Drucker/ 3' en '143/ ps/ 1'. Famille rose.	nl	http://www.wikidata.org/entity/Q2897058	366	371
Zeeslag in de Gele Zee; verschillende Japanse marine schepen, waaronder de Matsushima, de Naniwa en de Hashidate en twee kleinere Japanse torpedo boten op de voorgrond, in gevecht met Chinese schepen, links van het midden.	nl	http://www.wikidata.org/entity/Q4508	46	52
Soepbord van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel, zwart en goud. Op het plat een zittende vrouw, een oude man en twee jongens tussen gelukssymbolen zoals een bloemenvaas, fruitschaal met vingercitroen, rollen etc.; op de rand twee bloemtakken, twee vlinders en twee sprinkhanen tegen een achtergrond van servetwerk. De rand is gebroken geweest. Oud label op de onderzijde met 'Collection T./ 170'. Famille rose.	nl	http://www.wikidata.org/entity/Q467	126	131
Schotel van porselein met een geschulpte rand, beschilderd in onderglazuur blauw en op het glazuur met blauw, rood, groen, geel, aubergine en zwart. Op het plat een qilin en vliegende feng huang in een landschap met rechts rotsen, pioenplant en boom voor een hek en links een pot met prunus, pijnboom en bamboe op een rots; de rand met zesmaal een bloemrozet met vier ruyi-motieven in een gelobd cartouches omgeven door een geometrisch patroon, afgewisseld met zesmaal een plant (lotus, chrysant, pioen) of een rivierlandschap in een cartouche. Gemerkt op de onderzijde met een artemisiablad in een dubbele cirkel. Rand beschadigd. Oud veiling label op de onderzijde. Famille verte.	nl	http://www.wikidata.org/entity/Q527525	184	194
Vierkante bloempot of vaas van porselein op spreidende voet en naar boven toe uitlopende wand, beschilderd op het glazuur in blauw, rood, roze, groen, geel, paars, zwart en goud. De wanden bedekt met servetwerk met hierin uitgespaard grillig gevormde cartouches met personen op een terras voor een paviljoen of drie vogels op een tak; op de voet ranken met hierin een uitgepaard cartouche met vogels en planten. Bijpassende losse plaat op de bovenzijde met vijf gaten voor losse bloemen, versierd met bloemtakken. Eigentijdse, zilveren oren. Plaat gebroken geweest; een barst in de vaas. Europese vormen met famille rose/mandarijn.	nl	http://www.wikidata.org/entity/Q1126165	621	630
Tegel van porselein, beschilderd in onderglazuur blauw. In het centrum een Chinese heer op een paard met in zijn handen een zweep en een vlag. In elke hoek een Europees fleur-de-lis motief. Blauw-wit.	nl	http://www.wikidata.org/entity/Q14660	137	141
Gezicht op een deel van het keizerlijk zomerpaleis, op een begroeide heuvel, in Chengde (Jehol) te China. In de 18e eeuw lieten de keizers van de vroege Qing-dynastie een toevluchtsoord in de bergen bouwen, omringd door muren. Het werd voorzien van parken met meertjes, pagodes en paleizen. Titel in het Chinees rechtsboven.	nl	http://www.wikidata.org/entity/Q58675	89	94
Beeld van porselein op voetstuk, bedekt met een doorschijnend wit glazuur. Een zittende Guanyin op haar troon met een kind op schoot; aan weerszijden van de troon oorspronkelijk twee adoranten op een lotusbloem of peul, waarvan nog één aanwezig; boven de adoranten oorspronkelijk twee attributen, waarvan alleen het boek aanwezig; rond de troon kronkelen twee vierklauwige draken; de voet met golven. Twee onderdelen missend; hand kind gerestaureerd; enkele vingers Guanyin missend; bakscheur in het voetstuk. Blanc de Chine.	nl	http://www.wikidata.org/entity/Q7569	431	435
Klokvormige kop en schotel van porselein, beschilderd op het glazuur in rood, zwart en goud. Op het plat van de schotel een medaillon met een jongen en een vlinder in een landschap; om het medaillon acht bloembladvormige vakken met afwisselend de jongen in het landschap en een boom; tussen de vakken krulwerk; op de rand een band met servetwerk afgewisseld met een bloem in een cartouche. De kop met dezelfde decoratie. Encre de Chine.	nl	http://www.wikidata.org/entity/Q12981547	421	435
Vaas van porselein, polychroom beschilderd in paars en groen met sleedoornbloesems, op imitatie Chinese voet, die aan de vaas vastzit. Gemerkt met: scepter in onderglazuurblauw, 300/147.B. in rood; ingekrast F, modelnummer. 9413 en jaarletter K (=1910).	nl	http://www.wikidata.org/entity/Q60575492	20	30
"Original language summary: 
Dagelijks nieuwsbulletin.
18 uur Journaal, gepresenteerd door Marga van Praag, met de
volgende onderwerpen:
1. VS tegen Internationaal Strafhof;
2. prins Claus opgenomen in AMC Amsterdam;
3. monument onthuld in Amsterdam voor slachtoffers slavernij;
4. proef met digitale camera tegen verkeersovertredingen;
5. toename aantal besmettingen met seksueel overdraagbare
aandoeningen;
6. passagiers die zich misdragen komen op zwarte lijst KLM;
7. Denemarken nieuwe voorzitter EU;
8. herdenking overdracht Hongkong aan China;
9. terugblik op een half jaar Euro;
10.weervoorspellingen door Gerrit Hiemstra."	nl	http://www.wikidata.org/entity/Q2198582	90	105
Enkele Chinese beeldjes. In het woonhuis van Elsa Silberstein en haar man, thesaurier-generaal in Bandung in 1935. Schilderijtjes aan de muur. Onderdeel van het fotoalbum met zwart-wit foto's van het interieur van het huis van de familie Silberstein in Bandung in Nederlands-Indië.	nl	http://www.wikidata.org/entity/Q188161	264	280
De Chinese wijk in Surabaya met typisch Chinese huizen. Links een poort boven de straat versierd met vele vlaggen. Links een lantaarnpaal. Onderdeel van het fotoalbum door de Soerabayasche Vereeniging van Suikerfabrikanten aangeboden aan Frederik Beyerinck, resident van Soerabaja.	nl	http://www.wikidata.org/entity/Q53060	66	71
Gele Peranakan (Indo-Chinese) selendang, met een langgerekte ruit in het midden (modang), waarvan de randen naar binnentoe bewerkt zijn met het cemukiran-motief. De modang behoorde vroeger tot de zogenoemde verboden motieven (McCabe Elliot,1984). Er omheen zijn bloemranken afgebeeld met grote bloemen, behorende tot het pohon-motief (bomen), volgens de verzamelaar. Zulke doeken waren mode in het Bandung van 1920. Selendangs zijn typische vrouwenkledingstukken, en worden gebruikt als schouderdoek, maar ook om dingen en kinderen in te dragen. Deze doek was bestemd voor de Chinese markt en de export.	nl	http://www.wikidata.org/entity/Q10389	398	405
Voorstelling in twee delen. Links de bereiding van kokosdrank, koffie en chocolade. Een man plukt kokosnoten uit een boom. Op de achtergrond een theeplantage. Op de andere voorstelling het lakwerk uit China met een lakboom en lakwerkers. Daarbij de productie en het gebruik van papier. Rechts de rietbladen die als vezels voor het papier werden gebruikt. De man ernaast heeft enkele lakzegels en papierbladen in zijn handen. Een andere man zit bij een lakkist en schrijft met inkt op papier. Op de voorgrond een inktmaker en een man met een briefdragende duif in zijn handen. Met een legenda in het Nederlands en het Frans. De prent maakt deel uit van een album.	nl	http://www.wikidata.org/entity/Q368972	189	196
Verovering van Fort Zeelandia op Formosa door de Chinezen en de marteling en moord op de gereformeerde predikanten. Vier gereformeerde predikanten en een ziekentrooster gevangengenomen, gemarteld en vermoord op Formosa door de Chinese zeerover Coxinga, 5 juli en oktober 1661. Bovenaan de portretten van de vier predikanten Antonius Hambroeck, Arnoldus Vincemius, Petrus Muts en Leonardus van Campen. In het midden brengt Hambroeck met verzoek om overgave van het fort over. Centraal een gezicht op de gevechten rond het fort Zeelandia. Hieromheen tien kleine voorstellingen van de wreedheden. Onder het blad is geplakt een tekst gedrukt in 3 kolommen met de legenda A-K.	nl	http://www.wikidata.org/entity/Q20706255	526	535
Gezicht op een deel van het keizerlijk zomerpaleis in Chengde (Jehol) te China. Landschap met rivier of meer. Links op de oever een paviljoen. In de 18e eeuw lieten de keizers van de vroege Qing-dynastie een toevluchtsoord in de bergen bouwen, omringd door muren. Het werd voorzien van parken met meertjes, pagodes en paleizen.	nl	http://www.wikidata.org/entity/Q2897058	122	127
"Celadon-steengoed wordt al lang gemaakt in Longquan, in de Chinese provincie Zhejiang. Het Longquan-celadon maakte vijf eeuwen lang een belangrijk onderdeel uit van de Chinese exporteconomie. Het werd wijd verspreid verhandeld, niet alleen naar Zuidoost-Azië, maar ook
naar de Islamitische wereld."	nl	http://www.wikidata.org/entity/Q1361355	43	51
Wijde kom van porselein, bedekt met een doorschijnend wit glazuur. De wanden zijn opengewerkt (ajourwerk) met bloemranken, waarover de glazuur is aangebracht. Blanc de Chine.	nl	http://www.wikidata.org/entity/Q10859462	95	104
Het schip The Empress of India (Canadian Pacific Steamer Empress of India) in de haven van Yokohama voor de afvaart naar Vancouver.Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q38283	91	99
Losgemaakte kokerrok met groene kepala ('hoofd') en violette badan ('lichaam'), met boeketten van chrysanten. Boeketten (buket) zijn echte Europese motieven, die na de wettelijke gelijkstelling van Chinese immigranten en Peranakan aan de (Indo-)Europeanen in 1920 veelvuldig gebruikt werden door die bevolkingsgroepen om zo hun hoge status kenbaar te maken (Heringa, 1996). Boven de boeketten vliegen Chinese vlinders, symbool voor huwelijks geluk. Chrysanten bloeien in de late zomer, vroege herfst, en representeren de middelbare leeftijd (Heringa, 1996). Op de takken van de boeketten staan twee siervogels, die waarschijnlijk te herleiden zijn tot de Chinese feniks, symbool voor zomer, oogst, en welvaart in het algemeen (idem). Na verloop van tijd werden de luxueuze kwaliteiten van de Peranakan batiks en een overvloed aan kleur belangrijker in het toekennen van status dan de gebruikte symboliek (Heringa, 1996). De kepala bevat nog kleine bloemmotieven op de achtergrond. Badan is afgezet in bloemranken. Deze batik was bedoeld voor de Chinese markt en voor de export.	nl	http://www.wikidata.org/entity/Q132510	1053	1058
"Een gebatikte kokerrok met het tambal miringpatroon. Tambal betekent: lap, op- of ingezette lap ( Jasper en Mas Pirngadie, 1916: 143). Dit motief wordt gevormd door driehoeken en rechthoeken waarbij in elk segment een speciaal motief wordt afgebeeld, het geheel vormt zo een overzicht voor in hofkringen belangrijke batikmotieven. Oude voorbeelden van tambal batiks tonen motieven die sterk aan motieven op Indiase handels doeken doen denken (Maxwell, 2003, p.148).  De driehoeken kunnen samen weer een groter motief vormen. Dit motief wordt in relatie gebracht met lappendeken- of patchworkpatroon. 
De kepala, het 'hoofd' van de kokerrok is in Chinese stijl, met gigi balang. Hierbij worden de traditionele tumpal overschaduwd door de middenruit-motieven, die gevuld zijn met vogels, bloemen en dieren. De 'papan', het lichaam van de rok, heeft ook vogels en bloemen op een latar isen (algemene term voor opvulmotief) achtergrond. De door Chinezen gemaakte doek was bestemd voor de Europese en Chinese markt en voor de export.
In Midden Java wordt dit patroon, gebatikt op een kain panjang (heupdoek), slechts bij bepaalde hofrituelen gedragen door jonge aristocratische vrouwen. Aan de noordkust van Java waar dit patroon ook buiten hofkringen wordt gedragen heeft het geen speciale betekenis. 
Er bestaan verschillende versies omtrent de oorsprong van het lappendekenpatroon. De magische krachten van het patroon zouden terug te voeren zijn naar de kleding van sjamanen in Mongolië die uit aaneengenaaide lapjes stof bestond. Ook in de hindoeïstische traditie (met boeddhistische en animistische elementen) van de Tenggerezen in Oost Java droegen priesters in het verleden kleding van oude lapjes stof, en in meer recente tijden batiks met het tambal-patroon. Zij gaven hiermee aan dat zij elke vorm van aardse luxe afwezen. Foto 60032537 toont een groep priesters uit Tengger die patchwork jassen dragen die zij Ontokusumo (hetgeen een andere spelling is als Antakusuma) noemden. Vergelijkbaar was de kleding van Sufi volgelingen die zich na drie jaar van initiatie kleedden in veelkleurig patchwork, eveneens om het idee van een leven in armoede te benadrukken  (Baker 2004, p. 184,185).

De kepala ('hoofd') is in Chinese stijl, met gigi balang. Hierbij worden de traditionele tumpal overschaduwd door de middenruit-motieven, die gevuld zijn met vogels, bloemen en dieren. De papan heeft ook vogels en bloemen op een latar isen (algemene term voor opvulmotief) achtergrond. De door Chinezen gemaakte doek was bestemd voor de Europese en Chinese markt en voor de export.

Vervaardiging
Kokerrok met motieven aangebracht in de batiktechniek. Batik is een textielversieringstechniek, een zogeheten reservetechniek, waarbij met een waspen (canting) of met een koperen stempel (cap) hete was in patronen op een doek worden aangebracht. De doek wordt in een verfbad gedompeld waarbij in de afgedekte delen geen verf kan doordringen en dat deel na het verwijderen van de was ongeverfd is. Wanneer een doek in meerdere kleuren gewenst is, wordt dit proces herhaald."	nl	http://www.wikidata.org/entity/Q251	1203	1207
"Behoort tot een volledig (vermoedelijk dagelijks) kostuum, met rok en omslagdoek.
Bij Hmong / Miao worden kostuums en sieraden niet alleen beschouwd als kleding om basisbehoeften te vervullen, maar ook als dierbare kunstwerken die het denken en doen van Miao verbeelden. Ze vormen een maatstaf van de creativiteit en esthetiek van de maker.  Vanaf zes, zeven jaar beginnen meisjes met naaldwerk, weven en verven. Tijdens belangrijke dagen lijken festiviteiten op een modeshow ((Yaohua, 1987:14). Allerlei technieken worden gebruikt om kleding te versieren, in motieven die van alles kunnen reflecteren: van het dagelijkse leven tot lokale verhalen en personages. 
Zilveren sieraden dragen bij aan een edele uitstraling en schoonheid, het is de belangrijkste vorm van versiering. 
Na de oprichting van Nieuwe China in 1949, paste de Miao-mode zich ook aan door de introductie van nieuwe stoffen, chemische verfstof en naaimachines.


De Hmong, vaak beter bekend onder hun Chinese naam Miao, zijn een van de meer dan vijftig minderheidsgroepen in China. Ze wonen verspreid over zeven zuidelijke provincies en kennen een lange historie. de textiele creativiteit van Hmong is wereldberoemd. Er zijn meer dan honderd verschillende typen Hmong kostuums. ze reflecteren alle historische veranderingen, de natuurlijke omgeving, de economische standaard en reflecteren taalverschillen ((Yaohua, 1987:15-17).

Vervaardiging
Zwarte basiskatoen vermoedelijk zelf geweven, overig materiaal gekocht via handel. Kleurig zijde borduursel. Zijsluiting via drie knoopsluitingen."	nl	http://www.wikidata.org/entity/Q219205	984	988
Kom (kraaikop) van porselein uit V.O.C.-schip de 'Witte Leeuw', 90 % aanwezig. Hoge kom met een spreidende, geschulpte lip, gedecoreerd in onderglazuur blauw. De binnen- en buitenwand hebben een indeling in brede en smalle velden. In de brede velden aan de buitenzijde bloeiende planten (bamboe), fruittakken (perzik) en een vlinder. Op het plat een vogel op een rots. Kraakporselein in blauw-wit.	nl	http://www.wikidata.org/entity/Q1965056	369	383
Balustervormige dekselpot van porselein met een spreidende voet en een brede hals. Beschilderd in onderglazuur blauw en rood en een wit slib. Op de wand een doorlopende voorstelling van een vijver met lotusplanten en staande en vliegende kraanvogels. Rond de voet en op de schouder een decoratieve band. De hals met bloemtakken. Enkele barsten in de hals van de pot. Gemerkt op de onderzijde met een artemisiablad in een dubbele cirkel. Onderglazuur blauw met koperrood.	nl	http://www.wikidata.org/entity/Q25365	238	249
"Wikkelrok met patroon van kawung en aan de onderkant een sierlijke bloemenrand, bulan. De kawung behoort tot de zogenaamde verboden motieven, die door de sultans van Midden-Java in de 18e eeuw werden uitgeroepen tot koninklijke symbolen, en derhalve verboden waren voor het gewone volk (McCabe Elliot, 1984:68).
De rok is een tiga negeri, 'drie landen', hetgeen verwijst naar het feit dat delen van de rok in verschillende plekken zijn gebatikt. Behalve Yogyakarta is een deel gebatikt in Pekalongan. Het derde gebied is niet bekend.
De doek is gemaakt in een (Indo-)Chinese batikkerij, en was bestemd voor Chinese en Indonesische afneemsters."	nl	http://www.wikidata.org/entity/Q7568	454	464
Portret van een lokale familie in vermoedelijk de Harz. Een vrouw met breiwerk, haar moeder en drie kinderen. Onderdeel van het fotoalbum van Dolph Kessler met opnamen die hij maakte tijdens zijn verblijf in Engeland en op een wereldreis die hij als secretaris van Henri Deterding (directeur Koninklijke Olie) ondernam naar Nederlands-Indië, Japan, China en de Verenigde Staten, tussen 1906 en 1908.	nl	http://www.wikidata.org/entity/Q467	60	65
Eivormige dekselpot van porselein met een geribde wand, beschilderd in onderglazuur blauw. Op de wand een brede, geribde band met daarin uitgespaard vier medaillons met taferelen: twee dames (lange lijzen) op een terras aan een tafel 'go' spelend; twee dames, waarvan één met een bloempot, en een jongen (zotje) in een interieur; een dame en een dansende jongen in een interieur; twee dames op een terras, één dansend, de ander kijkt toe zittend naast een tafel waarop een boek ligt. Op de schouder een band met bloemtakken (prunus, pioen). Rond de voet een band met bloeiende planten. Gemerkt op de onderzijde met het zes-karaktermerk van keizer Chenghua in een dubbele cirkel. Lijmresten op de onderzijde. Blauw-wit.	nl	http://www.wikidata.org/entity/Q3010	297	303
Overal in Europa probeerde men lakwerk uit China en Japan te imiteren. Maar het essentiële ingrediënt voor echte lak, de hars van de ‘lakboom’, kon buiten Oost-Azië niet worden gewonnen. De voorstellingen op dit kabinet – het schip en de toren met klokjes – zijn gedeeltelijk ontleend aan de vroegste Europese geïllustreerde beschrijving van China, geschreven door de Nederlander Joan Nieuhof en in 1665 in Amsterdam uitgegeven.	nl	http://www.wikidata.org/entity/Q46	10	16
Bord van porselein, beschilderd op het glazuur in blauw, rood, groen, geel, paars, zwart en goud. Op het plat een voorstelling van Jacob Bobart met een esculaap voor de poort van de botanische tuin in Oxford, Engeland. Hij wordt vergezeld door een geit en een hond. Op de wand een 'spearhead-border'; de rand met twaalf losse bloemgroepen. Een chip in de rand. Twee oude labels op de onderzijde met 'F. Bodenham/ Elmhurst, Hereford/ 39' en '19/ Oxford/ M. Watkins [...]'. De voorstelling is gebaseerd op een prent toegeschreven aan Michael Burghers (1647/8-1727). Europese voorstelling in encre de Chine en emailkleuren.	nl	http://www.wikidata.org/entity/Q6118392	131	143
Luitenant-generaal Nozu te paard in de strijd bij Pyongyang. Achter hem in de verte is generaal-majoor Tatsumi ook te paard in de strijd en links in de verte generaal Ôshima. Op 15 september 1894 verdreven de Japanse troepen het Chinese leger in Pyongyang, tijdens de Eerste Chinees-Japanse Oorlog (1894-1895).	nl	http://www.wikidata.org/entity/Q18808	246	255
Stilleven met een gouden pronkbokaal, een zilveren houder waarop een Chinese schotel staat, een sinaasappel, een geschilde citroen, druiven, perziken, een kreeft, een bord met oesters en een broodje.	nl	http://www.wikidata.org/entity/Q29480005	51	57
"Original language summary: 
Dagelijks nieuwsbulletin.
18 uur Journaal, gepresenteerd door Marga van Praag, met de
volgende onderwerpen:
1. VS tegen Internationaal Strafhof;
2. prins Claus opgenomen in AMC Amsterdam;
3. monument onthuld in Amsterdam voor slachtoffers slavernij;
4. proef met digitale camera tegen verkeersovertredingen;
5. toename aantal besmettingen met seksueel overdraagbare
aandoeningen;
6. passagiers die zich misdragen komen op zwarte lijst KLM;
7. Denemarken nieuwe voorzitter EU;
8. herdenking overdracht Hongkong aan China;
9. terugblik op een half jaar Euro;
10.weervoorspellingen door Gerrit Hiemstra."	nl	http://www.wikidata.org/entity/Q8646	529	537
Kom van porselein met een spreidende rand, beschilderd in onderglazuur blauw. Op de buitenwand twee cartouches met een tafereel: een Chinese dame (lange lijs) met een waaier en een heer op een omheind terras bij een paviljoen; twee heren, één zittend op een kruk, op een omheind terras voor een kamerscherm met een waterlandschap. Op de bodem drie spelende jongens (zotjes) met een bal in een landschap. De binnen- en buitenzijde van de rand met pruimenbloesem op een achtergrond van 'crackled ice'. Gemerkt op de onderzijde met het zes-karaktermerk van keizer Kangxi in een dubbele cirkel. Blauw-wit.	nl	http://www.wikidata.org/entity/Q1144689	295	306
Klokvormige kop en schotel van porselein, beschilderd op het glazuur in zwart en goud. Op het plat van de schotel een voorstelling van Ignatius de Loyola met zijn linkerhand op een boek, de andere hand is geheven en hij kijkt naar een verschijning 'IHS' in de lucht, op het boek het opschrift 'AD MAIOREM DEI GLORIAM'. Een barst in de wand van de schotel; een barst en een chip in de rand van de kop. Europese voorstelling in encre de Chine.	nl	http://www.wikidata.org/entity/Q44281	135	153
Klapmuts kom van porselein met een geschulpte rand, beschilderd in onderglazuur blauw. Op de bodem een vlinder bij een bloeiende chrysant en een rots; de binnenwand is verdeeld in vier brede vakken met een perzik- of bloemtak in een geschulpt cartouche, daartussen vier smalle vakken met strikken; de binnenrand met servetwerk afgewisseld met ruyi-motief en fruittakken in cartouches; de buitenrand met drie bloemtakken; de buitenwand met vier geschulpte cartouches met stippen en vier smalle vakken. Kraakporselein.	nl	http://www.wikidata.org/entity/Q1965056	501	515
Houten dop van flesvormige vaas van porselein. Er steekt aan de onderzijde een puntje uit.	nl	http://www.wikidata.org/entity/Q10044	0	6
Schotel van porselein met ronde wand, beschilderd in onderglazuur blauw en op het glazuur blauw, rood, groen, geel, aubergine, zwart en goud. Op het plat een medaillon met twee vogels en bloemtakken; om het medaillon vier vakken met een feng huang, een landschap met een figuur in een boot, een qilin en gelukssymbolen, hiertussen vier kleinere vakken met bloeiende planten; tussen de vakken bloemtakken en vlinders tegen een zwart gespikkelde groene grond; de rand met gestileerde bloemranken in een cartouche afgewisseld met servetwerk; de achterzijde met drie bloemtakken. Gemerkt op de onderzijde met een artemisiablad in een dubbele cirkel. Rand gechipt. Famille verte.	nl	http://www.wikidata.org/entity/Q14138	295	300
Schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, paars, zwart en goud. Op het plat een man, vrouw en kind op een kleed aan een tafel in een omheinde tuin met rotsen en planten; de rand met bladranken. Wand is gebroken geweest. Famille rose.	nl	http://www.wikidata.org/entity/Q467	122	127
Bij het theedrinken kon men dikwijls verschillende soorten thee proeven. Kopjes spoelde men om in een spoelkom. Deze kom is een voorbeeld van het fraaiste blauw-witporselein dat rond 1700 in Nederland te koop was. Zo’n kom kon dus dienen voor het spoelen van kopjes, maar ook onderdeel zijn van een groep porseleinen pronkvoorwerpen op een kast.	nl	http://www.wikidata.org/entity/Q6097	59	63
Kleurtekening van Chineese ceremonies tijdens het Tsingbing festival in Batavia. Boven een zwartwittekening van een altaar. Midden een kale Chinees met gong bij een brandoffer. Onder een grote plechtigheid met de aanwezige Chinezen op hiërarchie: majoor, capitains, luitenants. Met opschrift. Onderdeel uit het schetsboek van Jan Brandes, dl. 2 (1808), p. 10.	nl	http://www.wikidata.org/entity/Q101687	116	122
Grote, klokvormige kom van porselein, beschilderd in onderglazuur blauw. Op de buitenwand vissen tussen water- en lotusplanten. Boven de voet een band met ruyi-motieven. Op de bodem een vijf-klauwige draak tussen wolken en vlammen. De binnenrand met een band met een fenghuang en een vijf-klauwige, parel najagende draak tussen vlammen en wolken. Gemerkt op de onderzijde met het zes-karaktermerk van keizer Wanli in een dubbele cirkel. Ming porselein in blauw-wit.	nl	http://www.wikidata.org/entity/Q10061	408	413
Onderdeel van Reisalbum met foto's van bezienswaardigheden in Marseille, Port Said, Aden, Bombay, Colombo, Singapore en Nederlands-Indië.	nl	http://www.wikidata.org/entity/Q131694	84	88
Schotel van porselein, bedekt met een monochroom geel glazuur. Op het plat en op de achterzijde parel najagende, vijfklauwige draken tussen vlammen. Binnen de voetring wit geglazuurd; gemerkt op de onderzijde met het zes-karaktermerk van keizer Guangxu. Een barst in de wand. Oud label op de onderzijde met '01-003 cat nr 50'. Monochromen.	nl	http://www.wikidata.org/entity/Q299710	245	252
Schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, paars, zwart en goud. Op het plat een man, vrouw en kind op een kleed aan een tafel in een omheinde tuin met rotsen en planten; de rand met bladranken. Wand is gebroken geweest. Famille rose.	nl	http://www.wikidata.org/entity/Q1107656	179	183
Klokvormige kop en schotel van porselein, beschilderd op het glazuur in zwart en goud. Op het plat van de schotel een medaillon met een portret van Lieve Geelvinck (176-1743), burgemeester van Amsterdam en een van de directeuren van de V.O.C., om het portret een inscriptie 'DE EDELE GROOTACHTBARE HEER Mr. LIEVE GEELVINCK', de inscriptie wordt onderbroken door zijn wapenschild; de binnenrand met een decoratieve band in de Weense Du Paquier-stijl. De kop met dezelfde decoratie. Kop is gebroken geweest. Europese voorstelling in encre de Chine.	nl	http://www.wikidata.org/entity/Q1824411	148	163
Een standaard van steengoed met zes houders voor wierook, gedeeltelijk bedekt met een grijsgroen glazuur. Boven de voet een schaalvorm met in het centrum een poot met aan de bovenzijde een platte, ringvormige verdikking. Op de verdikking een rand met een opening; vijf houders om deze rand. Onderzijde ongeglazuurd. Op de onderzijde een label met Chinese karakters. Celdadon (Yue).	nl	http://www.wikidata.org/entity/Q273131	49	56
"Zicht op een Louis XV-console-tafel waarop een stel zwarte Khangxi vazen zijn geplaatst. In de hoek staat een vitrinekast waar het Chinese porselein van de Druckercollectie in tentoongesteld wordt. De doorgang links leidt naar gang 362.

De hal, het zgn. 'Rotterdams koepelportaal', vormde de verbinding tussen het Fragmentengebouw en de Druckeruitbouw.   Het plafond van de hal is afkomstig uit een herenhuis aan de Schiekade 65-67 in Rotterdam.

Werkzaamheden in de Druckeruitbouw in 1923: voltooiing van de verbouwing van de Rotterdamse Lodewijk XV-

koepel. De trap is flauwer gemaakt en er zijn vijf vitrines gemaakt voor het tentoonstellen van Chinees porselein. De lambrizeringen, betimmeringen en dessous-de-portes zijn vervaardigd onder toezicht van de waarnemend architect Jos Cuypers. Deze ruimte werd op 17 juli 1923 heropend."	nl	http://www.wikidata.org/entity/Q219160	47	51
Opengewerkte reukbal van porselein met zijden kwast, beschilderd op het glazuur in turquoise, blauw, rood, roze, groen, geel, aubergine en zwart. De wand van de bol met ajourwerk met drie medaillons met bloemtakken. De kwast is met een koord bevestigd aan een los deksel. Email sur biscuit met famille rose kleuren.	nl	http://www.wikidata.org/entity/Q10859462	169	178
Bord van porselein, beschilderd op het glazuur in zwart en goud. Op het plat is onder een koepel een bruidspaar afgebeeld. Zij staan voor een altaar met twee duiven, symbool voor de huwelijkstrouw. Het bruidspaar ontvangt een krans van Juno, de godin van het huwelijk. Rondom zijn andere godinnen en danseressen afgebeeld. Op de koepel staat het opschrift: ‘SEMPER AMOR PRO TE FIRMISSIMUS ATQUE FIDELIS’, voor altijd zal mijn liefde voor jou zeer vast en trouw zijn. Op de voorgrond tritons en Neptunus in de golven. Links en rechts boven de zuilen zijn schilden aangebracht met de wapens van Nicolaas Geelvinck en zijn echtgenote Johanna Jacoba Graafland. Op de rand twee decoratieve banden. Europese voorstelling in encre de Chine, wapenporselein.	nl	http://www.wikidata.org/entity/Q101687	142	148
Bord van porselein met geschulpte rand, beschilderd op het glazuur in blauw, rood, roze, groen, zwart en goud. Op het plat een familiewapen omgeven door krulwerk en bloemranken met aan de bovenzijde een geveerde helm. Het wapen is verdeeld in vier vakken: twee met een leeuw, één met een diagonale, rode streep en één met een soldaat naast een toren; op de wand een decoratieve band; de rand een doorlopende bladrank met daaraan guirlandes. Een barst in de wand; enkele chips in de rand. Wapenporselein met emailkleuren.	nl	http://www.wikidata.org/entity/Q4991371	326	333
