ORIGINAL_VALUE	LANGUAGE	URI	START	END
"Bild ur mapp märkt ""Sculpture 21 China Buddha Standing Sung Chin Liao""."	sv	http://www.wikidata.org/entity/Q7055	39	45
Unga pionjärer på besök i nya stadsparken, Hohhot, Inre Mongoliet, 1962. Bildtext: Unga pionjärer på besök i nya stadsparken, Huhehot. Bilden publicerad i Kinesisk Resa,P.A. Norstedt & Söners Förlag, Stockholm, 1966, sid 45.	sv	http://www.wikidata.org/entity/Q1754	200	209
Enligt text under Pl. 100 Kinas trädgårdar Vol. I: Parti av den mossiga parken i Saihoji, ett Zen-kloster nära Kyoto. Parken anlades vid mitten av 1300-talet och hör fortfarande till de bäst bevarade i Japan.	sv	http://www.wikidata.org/entity/Q44613	98	105
Enligt text under Pl. 135 a Kinas trädgårdar Vol. I: Gongwangfu. Guanyutai, Terrass för betraktande av Fiskarna.	sv	http://www.wikidata.org/entity/Q838625	76	83
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Centralpartiet i Wangshi Huayuan, Suzhou. Kompositionen är koncentrerad kring den lilla sjön och utmed dess stränder; de kringliggande byggnaderna öppna sig mot denna med gallerier, som stiga och falla eller löpa i bukter allt efter strandbankens modellering.	sv	http://www.wikidata.org/entity/Q733791	41	53
1.Curlingsäsongen har nu börjat på allvar. Kronprinsens curlingklubb synes här i livlig träning ute vid Stallmästaregården. / 2.X-bron som inte är någon x-bro längre utan en vanlig flottbro, har nu utlagts mellan Munkbron och Södermälarstrand. / 3.Riksdagen har öppnats under pompa och ståt. Kamrarnas ledamöter lämna Riksdagshuset. - Första kammaren passerar borggården på väg till den traditionella gudstjänsten i Slottskapellet. - Andra kammaren. - På väg in i kapellet. - Flera hundra personer väntade på att få komma in i kapellet. - Konungen lämnar slottskapellet i sjuglasvagnen för att begiva sig till Rikssalen.	sv	http://www.wikidata.org/entity/Q1101073	248	257
Mur med månformad port som ser ut att leda in i en park.	sv	http://www.wikidata.org/entity/Q22698	51	55
"1. Skandalhuset vid Roslagstorg har nu äntligen definitivt skattat åt förgängelsen till gatutrafikanternas lättnad. / 2. Rullstolsmannen Herr Alfred Witt, som tillryggalagt sträckan Sthlm - Malmö - Göteborg - Sthlm i rullstol. Herr Witt slår läger efter en ansträngande dag. Efter vilan fortsätter färden. Återkomst till Stockholm / 3. Noaks ark Det nya djurhuset på Skansen har nyligen blivit färdigt att tagas i bruk. / 4. Jack Townsend, den amerikanske boxaren anländer till Stockholm för att utkämpa en match mot Karl Jonsson (Kalle Masen).  Kalle tränar.  Kalle Masen och hans tränare Arthur Ahl. Matchen slutade med svenskens nederlag på knock out i första ronden. / 5. Ett egendomligt fartyg ""Sandsugaren"" på besök i Stockholm (suger slam och sand från sjöbotten där djupet behöver ökas). / 6. Söndagen den 6 september – Svenska Motorklubbens hastighetstävlingar på Östermalms idrottsplats. / 7. 6-dagarsloppets avslutning. Cyklisternas passage genom Ljungby. Vid målet i Fittja. Sven Johansson, segrare på sista etappen och i B-klassen. Ragnar Malm vann det krävande loppet. Cyklisterna passera Skeppsbron. Ankomst till Stadion"	sv	http://www.wikidata.org/entity/Q4566713	1103	1113
"Bild ur mapp märkt ""Sculpture, Animals, 6 Dynasties, 4"". Ex. coll. A. W. Bahr, Worcester Art Museum, Massachusetts."	sv	http://www.wikidata.org/entity/Q771	101	114
"Bild ur mapp märkt ""Sculpture 24, Buddha seated, T´ang"". Museum of Fine Arts, Boston."	sv	http://www.wikidata.org/entity/Q49133	78	84
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Centralpartiet i Wangshi Huayuan, Suzhou. Kompositionen är koncentrerad kring den lilla sjön och utmed dess stränder; de kringliggande byggnaderna öppna sig mot denna med gallerier, som stiga och falla eller löpa i bukter allt efter strandbankens modellering.	sv	http://www.wikidata.org/entity/Q42622	89	95
Del av byggnad i två våningar. Ogräset växer högt på framsidan. I bakgrunden en pagod på en kulle.	sv	http://www.wikidata.org/entity/Q199451	80	85
Enligt text under Pl. 188 Kinas trädgårdar Vol. I: Yuanmingyuan. Sheweicheng. Stadsgatan, infattad av butiksbyggnader, ledande upp mot en port i bakgrunden. Målning av Tang Dai (T’ang Tai) och Shen Yuan. Bibliothèque Nationale.	sv	http://www.wikidata.org/entity/Q907894	51	63
Enligt text på fotokuvert: Yongdingmen. Stadsport	sv	http://www.wikidata.org/entity/Q82117	40	49
Folkliv vid stadsporten i gamla staden i Luoyang 1962. Bilden visar många barn. En pojke centralt i bild blundar, en pojke med kort lugg tittar in i kameran.	sv	http://www.wikidata.org/entity/Q3010	83	88
Kinesiska muren och landskapet runtomkring sett från ett av murens torn.	sv	http://www.wikidata.org/entity/Q12501	0	15
Portbyggnad till palats eller tempel sedd från sidan.	sv	http://www.wikidata.org/entity/Q16560	17	23
"Lars Leijonborg talar i hörsalen Beijing på Östasiatiska museet 2008 om projektet ""Project China 2008"", ett ettårigt skolprojekt med 12 elever från Kungliga tekniska högskolan (KTH) och Handelshögskolan. Projektet sponsrades av Ikea, Stora Enso, Ericsson och Sandvik."	sv	http://www.wikidata.org/entity/Q747265	234	244
Enligt text på fotokuvert: Yongdingmen. Stadsport och området nedanför.	sv	http://www.wikidata.org/entity/Q82117	40	49
Murinhägnad byggnad i flera våningar. Chengde (Jehol).	sv	http://www.wikidata.org/entity/Q58675	47	52
Flera uniformklädda personer som bär en stor övertäckt bärstol.	sv	http://www.wikidata.org/entity/Q476850	55	62
"Excavations at Luohantang (""LHT"") at Guide (Kuei-Te), Qinghai, August 1923. The MFEA still preserves rich material from this site, espcially ceramic shards and animal bones. (Fiskesjö 2004)"	sv	http://www.wikidata.org/entity/Q45833	54	61
Graven i Puyang, Henanprovinsen, från bondestenålder, ca 4000 f. Kr. Den döde begravdes mellan representationer av en drake och ett fyrbent djur, kanske tiger. Figurerna är framställda av utlagda musselskal. Foto: Henans Provinsmuseum.	sv	http://www.wikidata.org/entity/Q729	140	144
Män i uniform bärandes en bärstol.	sv	http://www.wikidata.org/entity/Q476850	26	33
"Bild ur mapp märkt ""Sculpture, Animals, 6 Dynasties, 4"". Coll. Gualino, Turin."	sv	http://www.wikidata.org/entity/Q495	72	77
Enligt text under Pl. 101 Kinas trädgårdar Vol. I: Den blommande sjön i parken vid Tenryuji, ett annat Zen-kloster i närheten av Kyoto.	sv	http://www.wikidata.org/entity/Q34600	129	134
"Bild ur mapp märkt ""Sculpture Votive Stele Tung Wei -3-""."	sv	http://www.wikidata.org/entity/Q178743	37	42
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Suzhou, Zhouzhengyuan. Den långa sick-sack-bron, ledande över dammen, i vilken en ymnig bottenvegetation fått ersätta vattnet.	sv	http://www.wikidata.org/entity/Q733791	41	53
Enligt text under Pl. 153 Kinas trädgårdar Vol. I: Nanhai, Yingtai, Chunminglou, Vårklarhetens höga hus och Zhanxulou, Den Djupa Fridens torn.	sv	http://www.wikidata.org/entity/Q1023893	51	57
Skulptur gestaltande sittande Buddha på lotustron.	sv	http://www.wikidata.org/entity/Q7055	30	36
En man i långt vitt skägg poserandes för kameran.	sv	http://www.wikidata.org/entity/Q8441	3	6
En stor byggnad som fungerar som port i muren. Över själva öppningen står 安定门 (Andingmen). Andingmen är namnet på en port i den tidigare stadsmuren i Beijing.	sv	http://www.wikidata.org/entity/Q956	150	157
Man säljer mat och kvinna bakar på marknad i Mangshi, Yunnan, 1962.	sv	http://www.wikidata.org/entity/Q43194	54	60
Del av pailou och port med väktarlejon på norra sidan av Meishan.	sv	http://www.wikidata.org/entity/Q427097	57	64
En  åsna. En pojke sitter bredvid.	sv	http://www.wikidata.org/entity/Q19707	4	8
Myrdal, Jan & Kessle, Gun (1991). På resa: anteckningar och bilder. Stockholm: Norstedt	sv	http://www.wikidata.org/entity/Q61509	37	41
Enligt text på fotokuvert: Imperial hunting park	sv	http://www.wikidata.org/entity/Q22698	44	48
"Bild ur mapp med sittande Buddha märkt ""Sculpture 23 China Buddha Seated N.Ch´i N. Chou Sui""."	sv	http://www.wikidata.org/entity/Q7055	26	32
Enligt text på fotokuvert: Qiyefu. Trädgård med ett galleri.	sv	http://www.wikidata.org/entity/Q1107656	35	43
Utsikt över floden från Longmen-grottorna,  provinsen Henan. De buddhistiska grottemplen i Longmen byggdes på slutet av 400-talet – 750-talet.	sv	http://www.wikidata.org/entity/Q43684	54	59
"Bodhisattva, stående. Bild ur mapp märkt ""Sculpture 28, China, Bodhisattva standing, N. C H´I""."	sv	http://www.wikidata.org/entity/Q178149	63	74
Bro över vattendrag. Barn tvättar stora lass med tvätt från brokanten.	sv	http://www.wikidata.org/entity/Q7569	21	25
Fotograf med största förmodan Jan Myrdal	sv	http://www.wikidata.org/entity/Q1398697	30	40
Stadsport sedd från sidan.	sv	http://www.wikidata.org/entity/Q82117	0	9
Enligt text under Pl. 195 Kinas trädgårdar Vol. I: Wanshoushan. Foxiangge, ”Paviljong för Rökelse åt Buddha”, jämte framför liggande terrasser, trappor och portbyggnader.	sv	http://www.wikidata.org/entity/Q7055	101	107
Pojke inomhus i en dörröppning, med porträtt av Mao, Hohhot, Inre Mongoliet, 1962.	sv	http://www.wikidata.org/entity/Q3010	0	5
Enligt text under Pl. 178 Kinas trädgårdar Vol. I: Yuanmingyuan. Fanghu Shengjing. Detta stora byggnadskomplex, som reste sig på en hög marmorterrass strax norr om Fuhai, uppfördes 1740 och ansågs vara det ståtligaste i Yuanmingyuan. Målning av Tang Dai (T’ang Tai) och Shen Yuan. Bibliothèque Nationale.	sv	http://www.wikidata.org/entity/Q907894	220	232
Johan Gunnar Andersson och kronprins Gustaf Adolf, Stockholm, 1931 (Kungens gåva)	sv	http://www.wikidata.org/entity/Q954811	0	22
Fem barn utanför en byggnad där det står Länge leve partiet på en snedklistrad remsa! Santaishan Singpho by, Singpho-Kachin, 1962.	sv	http://www.wikidata.org/entity/Q7569	4	8
Trädgård med två krukdekorationer och en portal som leder till en annan del av trädgården.	sv	http://www.wikidata.org/entity/Q1107656	0	8
"Skulptur gestaltande stående väktarlejon sedd från sidan. Bild ur mapp märkt ""Sculpture, Animals, San kue - 6 dyn, 3"". 44-26/1 Nelson Gallery of Art."	sv	http://www.wikidata.org/entity/Q1976985	127	148
"Bild ur mapp märkt ""Sculpture 25, Buddha seated, T´ang""."	sv	http://www.wikidata.org/entity/Q7055	34	40
"Bild ur mapp märkt ""Sculpture, Animals, 6 Dynasties, 4"". Ex. coll. A. W. Bahr, Worcester Art Museum, Massachusetts."	sv	http://www.wikidata.org/entity/Q847508	79	99
Enligt text på fotokuvert: Nanhai. Trädgårdspaviljonger och stenformationer.	sv	http://www.wikidata.org/entity/Q1023893	27	33
"Bild ur mapp med sittande Buddha, märkt ""Sculpture 22 China Buddha Seated N.Wei W.Wei E.Wei""."	sv	http://www.wikidata.org/entity/Q7055	60	66
1.Ministerskiftet. Ministären Ekman gick.... - ....och ministären Lindman kom. / 2.Fartvidunder på besök i Sverige. Den tyske racerföraren Mertz har på Ingarön demonstrerat en MercedesBenz sportvagn för intresserade. - Unge prins Carl tog också en färd efter de 180 hästarna. / 3.Ekenbergsvarv har från Tyskland importerat en jätteflytdocka. Den har bogserats från Stettin och färden har tagit mer än en vecka i anspråk. / 4.Prins Sigvard har avlagt sin reservofficer examen och syns här lämna Krigshögskolan vid Östermalmsgatan. / 5. M.C.K. Speed har avhållit sin tredje orienteringstävling för året. Starten gick vid Haga Norra grindar och hade samlat 17 deltagare. / 6. Civila Ryttarförbundet har avhållit lyckade tävlingar i hoppning och prisridning. - Två blivande champions. / 7. På Solvalla har säsongens sista travtävling gått av stapeln under rekordartad publikanslutning.	sv	http://www.wikidata.org/entity/Q53294	66	73
"Bild ur mapp märkt ""Sculpture 26, China, Buddha seated, Sung Chin Liao""."	sv	http://www.wikidata.org/entity/Q148	34	39
Två skulpturer gestaltandes sittande Buddha.	sv	http://www.wikidata.org/entity/Q7055	37	43
"Bodhisattva, stående. Bild ur mapp märkt ""Sculpture 32, China, Bodhisattva standing, T´ANG""."	sv	http://www.wikidata.org/entity/Q178149	63	74
Enligt text under Pl. 55 Kinas trädgårdar Vol. I: ”Den gamla dryckesbroderns paviljong” vid Langyasi, nära Chuzhou, Anhui. Den står på samma plats som Ouyang Xius (1007 - 1072) berömda paviljong med detta namn, men byggnaden har förnyats flera gånger, sannolikt senast på 1800-talet.	sv	http://www.wikidata.org/entity/Q114045	107	114
En byggnad med många dörrar, alla är stängda. En liten trappa leder upp till byggnaden.	sv	http://www.wikidata.org/entity/Q12511	55	61
"Grottempel med sittande Buddha. Grotta 20 (cave XX). Bild ur mapp märkt ""Sculpture, Votive stele, Pei Wei, 2""."	sv	http://www.wikidata.org/entity/Q35509	32	38
Suzhous trädgårdar 1923.  Zhang Jing Weis trädgård. Gallerigång över en damm med bl.a. lotus.	sv	http://www.wikidata.org/entity/Q1107656	42	50
Enligt text på fotokuvert: Imperial Hunting Park.	sv	http://www.wikidata.org/entity/Q22698	44	48
Kronprinsparet med sällskap (ev. paret Rudebeck) äter lunch, sannolikt i anslutning till utgrävningen vid Taiyu-an-fu, Shansi (Kungens gåva, s. 66)	sv	http://www.wikidata.org/entity/Q46913	119	125
"Seated Maitreya Bodhisattva. Probably from Ku-yang t´ung. H. 36,5 cm. Deposited in the Museum of Asiatic Art, Amsterdam (RCh 166). Bild ur mapp märkt ""Sculpture 8, China, Lung Men, Cave S, T, V, X, Y, Detached Sculpture""."	sv	http://www.wikidata.org/entity/Q178149	16	27
Bildtext: Barn leker krig, Kunming Ett barn ligger på mage med ett leksaksgevär. Ett annat barn tittar på. Kanal i bakgrunden. Bilden finns publicerad på sidan 128 i boken: Kinesisk resa, Norstedts,1965. - Mellanformat - Svartvit	sv	http://www.wikidata.org/entity/Q7569	91	95
Enligt text under Pl. 60 Kinas trädgårdar Vol. I: Det långa svängda galleriet utmed stranden av Kunminghu i Nya sommarpalatsets park. Gallerierna tjänstgöra icke blott som dekorativa ramar kring olika avsnitt av trädgården utan även såsom länkar med de vackraste partierna i omgivningarna mot vilka de öppna sig.	sv	http://www.wikidata.org/entity/Q22698	128	132
Två barn (ca 3-5 år gamla) sitter vid bord inomhus och äter ur varsin skål, Liulin, 1962. Bildtext: Barn. Bilden finns publicerad i Jan Myrdal och Gun Kessle, Kinesisk resa, Norstedts, 1965, s. 113. Även som omslagsbild på den franska utgåvan av Rapport från Kinesisk by. Se: Jan Myrdal, Un village de la Chine populaire/trad.du suédois par C.G. Bjurström et André Mathieu; photos de Gun Kessle, Gallimard, 1964.	sv	http://www.wikidata.org/entity/Q1398697	276	286
"Bild ur mapp märkt ""Sculpture Head of Buddha Pei Chi -2-""."	sv	http://www.wikidata.org/entity/Q7055	38	44
Flicka vid förmodad eldstad, Huanglin (Hwanglin), 1962.	sv	http://www.wikidata.org/entity/Q3031	0	6
Gun Kessle och Sture Källberg på Marco Polobron nära Beijing, 1962. Foto: Troligtvis Jan Myrdal	sv	http://www.wikidata.org/entity/Q956	53	60
Trappa med dekorerad platta av marmor som leder upp till en byggnad med stängda dörrar.	sv	http://www.wikidata.org/entity/Q12511	0	6
Stadsport med en lerig väg som leder fram och igenom den. Mycket folk i rörelse.	sv	http://www.wikidata.org/entity/Q82117	0	9
Fiskesjö, Magnus & Chen, Xingcan (2004) China before China: Johan Gunnar Andersson, Ding Wenjiang, and the discovery of China´s preshistory: a companion guide for the new exhibit at the museum of far eastern antiquities. Östasiatiska museet.	sv	http://www.wikidata.org/entity/Q5278144	84	97
1.Stockhom har valt Valintresset har i år varit ovanligt stort och på fredagen gick hela Stockholm man och kvinna ur huse. - Universitetskansler Trygger med maka på väg till valurnan i positionsartillerits kasern. - Amiral Lindmans 102-åriga moder var även bland de röstande. / 2.Steninge egendom i närheten av Märsta, är välbekant för sina vackra trädgårds- och parkanläggningar. - Till egendomen hör även en välordnad handelsträdgård. / 3.Sköna Evor från Stockholm och Uppsala ha utkämpat en het strid i handboll. Huvudstadens representanter vunno en välförtjänt seger. / 4.Sensation Danske derbysegraren Carlsminde infriade ej förväntningarna vid sitt deltagande i svenskt S:t Leger på Ulriksdal, där han förvisades till tredje plats. - Favoriten Carlsminde - före loppet. - Carlsmindes ägare, direktör Jürgensen. / 5.Skolungdomen hade tagit Stadion i besittning, så A.I.K. och Örgryte fick sparka om poänger i Allsvenska serier på Råsunda. - Rydell, Sverige, var nöjd med resultatet.	sv	http://www.wikidata.org/entity/Q34	954	961
"Osvald Sirén sittandes i en stol i en trädgård. Publicerad s. 4 i ""I Kinas trädgårdar""."	sv	http://www.wikidata.org/entity/Q1107656	38	46
"""Inget vanligt jävla hus"" lär Filminstitutets grundare Harry Schein ha sagt som utgångspunkt för projektet. Och där fick han som han ville. Filmhuset, ritat av Peter Celsing, har knappast lämnat någon oberörd sedan det stod färdigt den 18 januari 1971."	sv	http://www.wikidata.org/entity/Q352843	160	173
Gatubild med en man och en pojke vid ett gatustånd.	sv	http://www.wikidata.org/entity/Q3010	27	32
Palatsliknande byggnad med terrass utanför.	sv	http://www.wikidata.org/entity/Q838625	27	34
"Bild ur mapp märkt ""Sculpture, Head of Buddha 1"". Pei Wei"	sv	http://www.wikidata.org/entity/Q7055	39	45
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén:Suzhou, Shizilin, Lejonskogen. Dammen och det konstgjorda bersmassivet.	sv	http://www.wikidata.org/entity/Q733791	41	53
En vägg full med små nischer med Buddha och Bodhisattva.	sv	http://www.wikidata.org/entity/Q178149	44	55
Huvudlös skulptur gestaltande stående Bodhisattva.	sv	http://www.wikidata.org/entity/Q178149	38	49
Dashengmen. Stadsport med människor på väg in och ut.	sv	http://www.wikidata.org/entity/Q82117	12	21
"Bodhisattva, stående. Bild ur mapp märkt ""Sculpture 29, China, Bodhisattva standing, N. CH´OU""."	sv	http://www.wikidata.org/entity/Q178149	0	11
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Beihai. Tuancheng (the Circular Wall). En av paviljongerna och en Juniperus obivensis på terrassen.	sv	http://www.wikidata.org/entity/Q133650	55	61
Barn och ungdomar, Thaibyn Fengping, 1962. Bilden publicerad i A. Norstedt & Söners Förlag, Stockholm, 1966, sid 141.	sv	http://www.wikidata.org/entity/Q7569	0	4
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: En muromsluten liten trädgård med blommande lotus vid Nya sommarpalatset.	sv	http://www.wikidata.org/entity/Q733791	41	53
Enligt text under Pl. 80 b Kinas trädgårdar Vol. I: Vägmosaik, framställande en rad fåglar, i Shansi Huiguan, Peking (Osäker om Shansi här ska transkriberas Shanxi som provinsen) .	sv	http://www.wikidata.org/entity/Q46913	157	163
Bildtext: Barn leker krig, Kunming Ett barn ligger på mage med ett leksaksgevär. Ett annat barn tittar på. Kanal i bakgrunden. Bilden finns publicerad på sidan 128 i boken: Kinesisk resa, Norstedts,1965. - Mellanformat - Svartvit	sv	http://www.wikidata.org/entity/Q61509	182	186
Enligt text under Pl. 64 Kinas trädgårdar Vol. I:En sluten paviljong, vars månport och fönster äro infattade med spröjsverk i ”sprucken is-mönster”, vid Lang Ya Si, nära Chuzhou, Anhui.	sv	http://www.wikidata.org/entity/Q114045	170	177
"Bild ur mapp märkt ""Sculpture 26, China, Buddha seated, Sung Chin Liao""."	sv	http://www.wikidata.org/entity/Q748	41	47
Enligt text i Kinasträdgårdar Vol. I av Osvald Sirén: Månport i trädgården vid Baqi Huiguan, fordom Cho Chêng Yüan Zhuozhengyuan. De Dumma Ämbetsmännens trädgård i Suzhou.	sv	http://www.wikidata.org/entity/Q1107656	153	161
Folkliv vid stadsporten i gamla staden i Luoyang, 1962. Bilden visar många barn som tittar in i kameran. En pojke med bar överkropp och tydligt markerade revben böjer sig fram emot kameran.	sv	http://www.wikidata.org/entity/Q3010	108	113
Bildtext ur boken: Kinesisk resa: Liu Ling by Bildtext ur boken: Rapporter från kinesisk by Liu Lin 1962, 1982: Liu Lin by 1962. En antal hus byggda på en sluttning. Berg i bakgrunden. Bilden finns publicerad mellan sid 32 och 33 i boken: Rapporter från kinesisk by Liu Lin 1962, 1982, Norstedts. Samt på sidan 99 i boken Kinesisk resa, Norstedts, 1962 - Mellanformat - Svartvit - Negativ	sv	http://www.wikidata.org/entity/Q61509	331	335
Stadsmur med stadsport sedd utifrån.	sv	http://www.wikidata.org/entity/Q82117	13	22
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén: Suzhou, Zhouzhengyuan. Paviljong på en terrass vid den uttorkade dammen.	sv	http://www.wikidata.org/entity/Q733791	41	53
En ung man poserandes för kameran.	sv	http://www.wikidata.org/entity/Q8441	7	10
Man säljer mat och kvinna bakar på marknad med matstånd i Mangshi, Yunnan, 1962.Bildtext: Marknadsliv Mangshih. Bilden publicerad i Kinesisk Resa,P.A. Norstedt & Söners Förlag, Stockholm, 1966, sid 141.	sv	http://www.wikidata.org/entity/Q61509	141	145
Enligt text under Pl. 178 Kinas trädgårdar Vol. I: Yuanmingyuan. Fanghu Shengjing. Detta stora byggnadskomplex, som reste sig på en hög marmorterrass strax norr om Fuhai, uppfördes 1740 och ansågs vara det ståtligaste i Yuanmingyuan. Målning av Tang Dai (T’ang Tai) och Shen Yuan. Bibliothèque Nationale.	sv	http://www.wikidata.org/entity/Q907894	51	63
"Bild ur mapp märkt ""Sculpture 24, China, Buddha seated, T´ang""."	sv	http://www.wikidata.org/entity/Q7055	41	47
Man säljer mat och kvinna bakar på marknad med matstånd i Mangshi, Yunnan, 1962.Bildtext: Marknadsliv Mangshih. Bilden publicerad i Kinesisk Resa,P.A. Norstedt & Söners Förlag, Stockholm, 1966, sid 141.	sv	http://www.wikidata.org/entity/Q467	19	25
Enligt text under Pl. 190a Kinas trädgårdar Vol. I: Yuanmingyuan. Fangwaiguan, Belvedere, ”Plats med vidsträckt utsikt”. Bild efter gravyr av år 1786.	sv	http://www.wikidata.org/entity/Q907894	52	64
"1. AB. Hasse W. Tullberg Stockholm – 1920 / 2. Tryckeri - Bokbinderi - Bokförlag - Blankettförlag - Kartografisk anst. - Filmreklam / 3. Filmen är utförd av A.-B. Hasse W. Tullberg Avd. Filmreklam / 4. Firman Hasse W. Tullberg grundades 1871 i Linköping av Bokförläggaren Hasse W. Tullberg / 5. År 1888 flyttade firman till Stockholm, Drottningatan 52, därpå till Fredsgatan 28 och några år senare till Hamngatan 36. År 1909 byggde firman sitt affärs- och industrikomplex vid Kungsbroplan 3. / 6. En dag hos Tullbergs - ""Morgonstund har guld i mund"" / 7. Bolagets verkställande direktör Emil Boberg / 8. Stora kontoret / 9. ""Posten läses"" - Dir. Emil Boberg samt kamrerarne Sten Holmström och Emil Landenius /  10. Litterära avdelningen: Redaktör Gustav Åsbrink och general J. A. M. Blomstedt / 11. Reklamavedelningarnas huvudredaktion: Kapten Ragnar Ring och fru Alma Herrström / 12. Kartografiska avdelningen: Kapten G. Högstadius samt kartredaktörerna M. Lundquist och G. Wickman / 13. Nedre kontoret: ""Landsorten"" / 14. Det viktigaste av allt: ""Kassan"" - Fröknarna Ida Söderberg och Jenny Svahn / 15. Tekniska avdelningen - Faktorskontoret: Tryckeriförest. M. Peterson /16.. Sätteriet - ""Alla sättare äro bra utom de tråkiga"" / 17. Maskinsätteriet / 18. Stereotypgjuteriet / 19. Stereotyper till rotationspressen gjutas och svarvas / 20. Tullbergs ""elektriska stol""… / 21. ... som också kan användas som gjutinstrument / 22. Tryckeriet - Diegelpressar - tryckfrihetens stamort hos Tullbergs / 23. Snällpressar / 24. Lagermanspressar / 25. Rotationspress / 26. Fortsättning följer /28. Bokbinderiet / 29. Upplagan ""brytes"" / 30. De färdiga trycksakerna emballeras och avsändes / 31. Frukostrast - Rörelse på kaffemarknaden… /32. ... och en storm i Klara sjö / 33. A.-B. Hasse W. Tullberg är icke endast tillverkare av böcker utan även förläggare några av de större förlagsarbeterna / 34. A.-B. Hasse W. Tullberg utför alla arbeten inom branschen och är banbrytare i Sverige för en del specialiteter, bland vilka märkas firmans välkända självkopieringsböcker / 35. En självkopieringsbok är ej gjord i en handvändning. Först passerar papperet tryckpressen: redan vid iläggningen sorteras de tjocka och tunna arken / 36. De tryckta bladen granskas och läggas i ""stötar"", varvid de olika böckerna åtskiljas genom pappersremsor / 37. ""Stöten"" skäres, limnas och varje bok förses med försättspapper / 38. Boken häftas / 39. Omslaget påsättes / 40. Sedan böckerna torkat i press skäras de / 41. Boken pagineras / 42. Boken förses med kopieringspapper / 43. En annan av Tullbergs specialiteter, som firman infört i Sverige, är ståltrycket / 44. Gravyr- och teckningsateljén / 45. Ståltrycket fordrar omsorgsfulla förarbeten. Först utföres en originalteckning / 46. Komplicerade teckningar överföras på en stålstans medelst pantograf / 47. Stålstansen graveras / 48. Därefter går stansen till ståltryckeriet / 49. För tryckning måste tillverkas en mot stansens fördjupningar svarande matris av papp, vilken framställes i själva pressen / 50. Klart till tryckning / 51. De tryckta arken uppläggas var för sig att torka på bräder, för att det ömtåliga trycket ej skall skadas / 52. A.-B. Hasse W. Tullberg dominerar inom en specialitet, nämligen blanketterna - Det finns väl knappast någon svensk medborgare, som ej haft att göra med ""Tullbergs blanketter"". De följa honom hela livet igenom / 53. Tullbergs filmavdelning / 54. Slut"	sv	http://www.wikidata.org/entity/Q1754	324	333
Varje steg en välsignelse - mattor från Kina	sv	http://www.wikidata.org/entity/Q148	40	44
Amban av östra Sunit taget vid Daijen.	sv	http://www.wikidata.org/entity/Q456615	0	5
Myrdal, Jan & Kessle, Gun (1991). På resa: anteckningar och bilder. Stockholm: Norstedt	sv	http://www.wikidata.org/entity/Q573037	79	87
1. Avrustningens konsekvenser Den för så många Stockholmare välkända Gustaf Adolfs- kyrkan på Svea Livgardes område har man ej längre råd att underhålla, varför den måste säljas. / 2. Ivan Bratt Stockholmssystemets skapare, avgår med detta års utgång från sin post som det stora företagets chef. / 3. Ernst Rolf har anlänt till huvudstaden med sitt garde av sköna och skickliga artister. Här se vi några bilder av sällskapet församlat utanför högkvarteret på Djurgården. - Fagstad, känd och uppskattad sedan gammalt av Stockholmspubliken. - Rolf med sin fötjusande fästmö Tutta Bernsten. / 4. Gymnastiska centralinstitutet i Stockholm har avslutat vårterminen med en gymnastikuppvisning i närvaro av konungen.	sv	http://www.wikidata.org/entity/Q1359986	301	311
Enligt text på fotokuvert: Nanhai. En trädgårdspaviljong vid en damm vilken det leder en liten bro över.	sv	http://www.wikidata.org/entity/Q1023893	27	33
Enligt text i Kinas trädgårdar Vol. I av Osvald Sirén:Suzhou, Shizilin, Lejonskogen. Dammen och det konstgjorda bersmassivet.	sv	http://www.wikidata.org/entity/Q42622	54	60
Bildtext: Gamle sekreteraren med barnbarn. Man sitter på marken. Han har två barn i knäet och två står brevid (ca 2-4 år gamla). Bilden finns publicerad på sidan 108 i boken: Kinesisk resa, Norstedts,1965. - Mellanformat - Svartvit	sv	http://www.wikidata.org/entity/Q7569	77	81
"Bild ur mapp märkt ""Sculpture 7, China, Lung Men, Ku Yang Tung, Cave H or Lion Cave, Cave J, L, M Lien Hua Tung""."	sv	http://www.wikidata.org/entity/Q148	33	38
